repo_tree,abs_path,rel_path,tracked_status,file_type,size_bytes,sha256_or_flag,git_status,last_modifying_commit,manifest_ref,pin_ref,pointer_ref,contract_ref,manuscript_ref,review_ref,ruling_ref,immutability_ruling_protection,canonical_successor,proposed_disposition,reason,proposed_action,archive_path,verification_status,deputy_ratification_required
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_loc_distribution_singles_male.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_loc_distribution_singles_male.png,UNTRACKED,png,42543,a741047f1912da504d711f65e3e1c6934fc3a82ef9ba53cc4be6ffb0cc3d16c6,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_loc_distribution_total.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_loc_distribution_total.png,UNTRACKED,png,41694,8fd6e6e29e9e6e04fb817cc76e2fee58bc46ec15720d5013205b90a28d5aa36b,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_muc_comparison.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_muc_comparison.png,UNTRACKED,png,52118,756742af9153ad07d317f91f617183e9adeb72b4f47a5ae1c7efc7b962667eb4,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_mul_comparison.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_mul_comparison.png,UNTRACKED,png,68278,08f697b3500a7ed617893bb47dc4dde919b68f497e7cb140cb6e0ce05956c71c,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_negative_mu_diagnostics.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_negative_mu_diagnostics.png,UNTRACKED,png,36989,0a1b49933d416f540b2309bb84173e46f28bf63839a224bb4f424fcbacb37321,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_params.csv,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_params.csv,UNTRACKED,csv,3741,25533a2e27f8cf2b2a92c74f25f9cb7c953ea0d346f8bc5b67be7927a3125940,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_post_estimation_report_20260205_102057.html,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_post_estimation_report_20260205_102057.html,UNTRACKED,html,57693,be2fc23a597126e4429d72d5c73f9236777bfc417a2ebe84fefb550be7eaa97f,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_sf_contours.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_sf_contours.png,UNTRACKED,png,73263,c18c5800403de760be0a9c4b0b96df56920f9c2515006be4a6e4ba09bc997b81,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_sf_mu.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_sf_mu.png,UNTRACKED,png,63393,7e6066b2cd21a35fdcb5cf1e83704def9c63ea471bd3b8bc3502515f0eb21189,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_sm_contours.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_sm_contours.png,UNTRACKED,png,72274,9dea09b387eed4b3c366ba4538f82b300e28444b255021591d738c7fce739cce,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_sm_mu.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_sm_mu.png,UNTRACKED,png,67566,4194419526407d642824f951e30303d1aff047af1bf6dda2fb4d02e378f0a766,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_wage_distribution_couples_female.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_wage_distribution_couples_female.png,UNTRACKED,png,97050,9a27ee8b1996f3df4fe17ab7bf8f8d6a070c17c85e6136dafba97300c32cdb51,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_wage_distribution_couples_male.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_wage_distribution_couples_male.png,UNTRACKED,png,99778,bd05983311068bba2008f64811aa89a08c2d6124d4d58d401c9a574777b393c2,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_wage_distribution_singles_female.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_wage_distribution_singles_female.png,UNTRACKED,png,95293,2bb759f22c6e559d5ef576778517bce63cde2ebc7f20b92a5688fd2398250251,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_wage_distribution_singles_male.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_wage_distribution_singles_male.png,UNTRACKED,png,96734,875a7f637212d537c6cbd6db528314b60a2515967d8541cefeb70ebec1713313,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_wage_distribution_total.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_wage_distribution_total.png,UNTRACKED,png,97887,316773ee30830296aba9e1c5fad66b5a3e28ce52d5fcaa1bfdc91ddf3e49d283,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_11-11-46/fr_2016_jobchoice_gamspy_cou_f_contours.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_11-11-46/fr_2016_jobchoice_gamspy_cou_f_contours.png,UNTRACKED,png,74484,3f44ad3c2e511fa40e28720f6b2fa08fe315d006e3deea64aa371b58de562f2b,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_11-11-46/fr_2016_jobchoice_gamspy_cou_f_mu.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_11-11-46/fr_2016_jobchoice_gamspy_cou_f_mu.png,UNTRACKED,png,67175,dae0b04880a140b7c87d50e09a98b414dcaffee9515a448e814952eef3e33772,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_11-11-46/fr_2016_jobchoice_gamspy_cou_m_contours.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_11-11-46/fr_2016_jobchoice_gamspy_cou_m_contours.png,UNTRACKED,png,69449,07277f13416e2c95d95463f68afc72d77be4936af475bcb048b0f1f99914d9ba,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_11-11-46/fr_2016_jobchoice_gamspy_cou_m_mu.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_11-11-46/fr_2016_jobchoice_gamspy_cou_m_mu.png,UNTRACKED,png,71445,c7cb5f25008e28224bf344f0d6b278c4857c5e1e3f6020b4c9b5a8ea413684bd,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_11-11-46/fr_2016_jobchoice_gamspy_elasticities.csv,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_11-11-46/fr_2016_jobchoice_gamspy_elasticities.csv,UNTRACKED,csv,413,6457ad65294ae8ffafd8771d19a8d8592cd41d22f12243d5f450f8f3362f4add,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_11-11-46/fr_2016_jobchoice_gamspy_fit_mean_hours.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_11-11-46/fr_2016_jobchoice_gamspy_fit_mean_hours.png,UNTRACKED,png,31276,d4acbafc886844a9b3d6ada374e646d72bbf1c1bae5a1b2d36bdfd1f931cfbd0,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_11-11-46/fr_2016_jobchoice_gamspy_fit_participation.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_11-11-46/fr_2016_jobchoice_gamspy_fit_participation.png,UNTRACKED,png,30551,6c663a80ed22421fac27302740307424193856d798f817d2e01b971f0cc94292,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_11-11-46/fr_2016_jobchoice_gamspy_hours_distribution_couples_female.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_11-11-46/fr_2016_jobchoice_gamspy_hours_distribution_couples_female.png,UNTRACKED,png,58444,b54c333848aa3ae5f919480167ec2105b724b29585f4c349f96453c0a229c6ee,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_11-11-46/fr_2016_jobchoice_gamspy_hours_distribution_couples_male.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_11-11-46/fr_2016_jobchoice_gamspy_hours_distribution_couples_male.png,UNTRACKED,png,58959,889ea1639fa4500d47a0ee4a9ce1a33cb57762cfaef97a026945e8582ac9010d,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
