repo_tree,abs_path,rel_path,tracked_status,file_type,size_bytes,sha256_or_flag,git_status,last_modifying_commit,manifest_ref,pin_ref,pointer_ref,contract_ref,manuscript_ref,review_ref,ruling_ref,immutability_ruling_protection,canonical_successor,proposed_disposition,reason,proposed_action,deputy_ratification_required
MNL,C:/Users/hisham/Repo/MNL/notebooks/france/fr_singles_results_discussion_v1.ipynb,notebooks/france/fr_singles_results_discussion_v1.ipynb,UNTRACKED,ipynb,2201775,490de0ba0c8cdfa60d3c142c3f71ee2c4db986e1e218b4919c6db22a3d51eed1,??,,False,False,False,False,False,False,False,,,HOLD,"CONTENT CHANGED since v1 scan: v1 recorded size=1126685 bytes, sha256=75efcb6cc02ef220...; current size grew to a live re-hash, sha256 differs. Untracked material with no reference-corpus citation, no attempt-directory evidentiary context. Disposition unchanged from v1 (HOLD) pending clarification; this is a content-delta row, not a reclassification.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/scripts/welfare/run_m08_u6d_xcheck.py,scripts/welfare/run_m08_u6d_xcheck.py,UNTRACKED,py,32612,78a1b8aa372c8a5fba2eadc6a1f598116b97c444128e34bc255f9ab24952456c,??,,False,False,False,False,False,False,False,,,HOLD,"CONTENT CHANGED since v1 scan: v1 recorded size=30141 bytes, sha256=f89ec2a5260e80db...; re-hashed and differs. Consistent with v1's own disposition (HOLD; untracked material with no reference-corpus citation). scripts/welfare/run_m08_u6d_pilot.py checked and confirmed UNCHANGED (hash match) -- not included as a delta row.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/scripts/welfare/__pycache__/m08_u6d_qw_basis.cpython-312.pyc,scripts/welfare/__pycache__/m08_u6d_qw_basis.cpython-312.pyc,UNTRACKED,pyc,15768,281370b8c9c8c966c7e2f8cd158d3284cbf9ccbb30cf131d8f1fe90849138d37,IGNORED,,False,False,False,False,False,False,False,,,HOLD,"Compiled Python bytecode cache (build artifact), gitignored via __pycache__/ pattern in .gitignore; not evidentiary, not source, regenerable from the corresponding .py. v1 had zero pycache rows (no scanning precedent). Defaults to HOLD -- unresolved classification per ruling s3 (""any unresolved classification defaults to HOLD""). git_status recorded as IGNORED (a v1.1-only flag value; v1 used only ??/clean/M/NO_VCS, none of which describe a gitignored-but-present file).",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/scripts/welfare/__pycache__/run_m08_u6d_gates.cpython-312.pyc,scripts/welfare/__pycache__/run_m08_u6d_gates.cpython-312.pyc,UNTRACKED,pyc,44217,9ea638855c3b8eaddbfdb58373010eac7a2120d35ec216ae34e813e8dd263f92,IGNORED,,False,False,False,False,False,False,False,,,HOLD,"Compiled Python bytecode cache (build artifact), gitignored via __pycache__/ pattern in .gitignore; not evidentiary, not source, regenerable from the corresponding .py. v1 had zero pycache rows (no scanning precedent). Defaults to HOLD -- unresolved classification per ruling s3 (""any unresolved classification defaults to HOLD""). git_status recorded as IGNORED (a v1.1-only flag value; v1 used only ??/clean/M/NO_VCS, none of which describe a gitignored-but-present file).",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/scripts/welfare/__pycache__/run_m08_u6d_ladder.cpython-312.pyc,scripts/welfare/__pycache__/run_m08_u6d_ladder.cpython-312.pyc,UNTRACKED,pyc,30067,9364c816df024e26189ce53022f86701175210a86bc382da8c1bf5751f97f74b,IGNORED,,False,False,False,False,False,False,False,,,HOLD,"Compiled Python bytecode cache (build artifact), gitignored via __pycache__/ pattern in .gitignore; not evidentiary, not source, regenerable from the corresponding .py. v1 had zero pycache rows (no scanning precedent). Defaults to HOLD -- unresolved classification per ruling s3 (""any unresolved classification defaults to HOLD""). git_status recorded as IGNORED (a v1.1-only flag value; v1 used only ??/clean/M/NO_VCS, none of which describe a gitignored-but-present file).",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/scripts/welfare/__pycache__/run_m08_u6d_pilot.cpython-312.pyc,scripts/welfare/__pycache__/run_m08_u6d_pilot.cpython-312.pyc,UNTRACKED,pyc,46172,35e3991b3c21d902ee516c442f0186a680630825cc2b3ee5d6e866b283e1171c,IGNORED,,False,False,False,False,False,False,False,,,HOLD,"Compiled Python bytecode cache (build artifact), gitignored via __pycache__/ pattern in .gitignore; not evidentiary, not source, regenerable from the corresponding .py. v1 had zero pycache rows (no scanning precedent). Defaults to HOLD -- unresolved classification per ruling s3 (""any unresolved classification defaults to HOLD""). git_status recorded as IGNORED (a v1.1-only flag value; v1 used only ??/clean/M/NO_VCS, none of which describe a gitignored-but-present file).",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/scripts/welfare/__pycache__/run_m08_u6d_xcheck.cpython-312.pyc,scripts/welfare/__pycache__/run_m08_u6d_xcheck.cpython-312.pyc,UNTRACKED,pyc,44511,6bea301ecc687ead60d4b8d4d19b3a1171a850fa2e500868d3062b27a8f0d7dd,IGNORED,,False,False,False,False,False,False,False,,,HOLD,"Compiled Python bytecode cache (build artifact), gitignored via __pycache__/ pattern in .gitignore; not evidentiary, not source, regenerable from the corresponding .py. v1 had zero pycache rows (no scanning precedent). Defaults to HOLD -- unresolved classification per ruling s3 (""any unresolved classification defaults to HOLD""). git_status recorded as IGNORED (a v1.1-only flag value; v1 used only ??/clean/M/NO_VCS, none of which describe a gitignored-but-present file).",None pending clarification.,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_qw/priced_qw_4x_00000.parquet,outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_qw/priced_qw_4x_00000.parquet,UNTRACKED,parquet,265879,7aa4214889635109a35fc653c3f607d19b040d52bf87abe87f7a98f9349d859d,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"NEW since v1 (v1 cutoff 2026-08-24 14:19:18+02:00): part of cache_dir C:\Users\hisham\MNL\EUROMOD-STORAGE\outputs\p2a_singles2016\region_live_v1\fr_singles_pricing_p2a_qw referenced by step3_pricing.cache_dir inside both u6dladder_U6D_LADDER_PRICED/u6d_ladder_v1.json and u6dladder4x_U6D_LADDER_PRICED/u6d_ladder_v1.json. The sibling priced_qw_1x_*/priced_qw_2x_* chunks (16 files) in this same directory pre-date the v1 cutoff and are already in v1 (classified HOLD there); only the priced_qw_4x_* chunks (this file) are new. Not yet a PUBLISHED pin in m08_u6_pins_v2.py (_PROMOTED_V1 list unchanged, 18 entries, none of which reference this qw/4x geometry). Live U6-D pricing-cache evidence, no reference-corpus citation. Classified HOLD for consistency with v1's own treatment of the sibling 1x/2x chunks in this directory.",None pending clarification.,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_qw/priced_qw_4x_00200.parquet,outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_qw/priced_qw_4x_00200.parquet,UNTRACKED,parquet,270544,2db67025c0372f1b1665df33fa3a0e0bce6ebc3ee50176314dd8041483cd4ca1,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"NEW since v1 (v1 cutoff 2026-08-24 14:19:18+02:00): part of cache_dir C:\Users\hisham\MNL\EUROMOD-STORAGE\outputs\p2a_singles2016\region_live_v1\fr_singles_pricing_p2a_qw referenced by step3_pricing.cache_dir inside both u6dladder_U6D_LADDER_PRICED/u6d_ladder_v1.json and u6dladder4x_U6D_LADDER_PRICED/u6d_ladder_v1.json. The sibling priced_qw_1x_*/priced_qw_2x_* chunks (16 files) in this same directory pre-date the v1 cutoff and are already in v1 (classified HOLD there); only the priced_qw_4x_* chunks (this file) are new. Not yet a PUBLISHED pin in m08_u6_pins_v2.py (_PROMOTED_V1 list unchanged, 18 entries, none of which reference this qw/4x geometry). Live U6-D pricing-cache evidence, no reference-corpus citation. Classified HOLD for consistency with v1's own treatment of the sibling 1x/2x chunks in this directory.",None pending clarification.,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_qw/priced_qw_4x_00400.parquet,outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_qw/priced_qw_4x_00400.parquet,UNTRACKED,parquet,258531,4ad6aaf4cbc6ecc36d168cd085ad5c16984a1b0279e5ade73b3b24eefb24a3b7,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"NEW since v1 (v1 cutoff 2026-08-24 14:19:18+02:00): part of cache_dir C:\Users\hisham\MNL\EUROMOD-STORAGE\outputs\p2a_singles2016\region_live_v1\fr_singles_pricing_p2a_qw referenced by step3_pricing.cache_dir inside both u6dladder_U6D_LADDER_PRICED/u6d_ladder_v1.json and u6dladder4x_U6D_LADDER_PRICED/u6d_ladder_v1.json. The sibling priced_qw_1x_*/priced_qw_2x_* chunks (16 files) in this same directory pre-date the v1 cutoff and are already in v1 (classified HOLD there); only the priced_qw_4x_* chunks (this file) are new. Not yet a PUBLISHED pin in m08_u6_pins_v2.py (_PROMOTED_V1 list unchanged, 18 entries, none of which reference this qw/4x geometry). Live U6-D pricing-cache evidence, no reference-corpus citation. Classified HOLD for consistency with v1's own treatment of the sibling 1x/2x chunks in this directory.",None pending clarification.,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_qw/priced_qw_4x_00600.parquet,outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_qw/priced_qw_4x_00600.parquet,UNTRACKED,parquet,271682,9d1d42078d6d5d75ab3ab2ae5368a9acebd984dffb40fd2f4dcf67ffd6aaf4ce,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"NEW since v1 (v1 cutoff 2026-08-24 14:19:18+02:00): part of cache_dir C:\Users\hisham\MNL\EUROMOD-STORAGE\outputs\p2a_singles2016\region_live_v1\fr_singles_pricing_p2a_qw referenced by step3_pricing.cache_dir inside both u6dladder_U6D_LADDER_PRICED/u6d_ladder_v1.json and u6dladder4x_U6D_LADDER_PRICED/u6d_ladder_v1.json. The sibling priced_qw_1x_*/priced_qw_2x_* chunks (16 files) in this same directory pre-date the v1 cutoff and are already in v1 (classified HOLD there); only the priced_qw_4x_* chunks (this file) are new. Not yet a PUBLISHED pin in m08_u6_pins_v2.py (_PROMOTED_V1 list unchanged, 18 entries, none of which reference this qw/4x geometry). Live U6-D pricing-cache evidence, no reference-corpus citation. Classified HOLD for consistency with v1's own treatment of the sibling 1x/2x chunks in this directory.",None pending clarification.,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_qw/priced_qw_4x_00800.parquet,outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_qw/priced_qw_4x_00800.parquet,UNTRACKED,parquet,264602,10a825acfdf901b94820e925138281edee1e458a1972d863034d8512bf431399,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"NEW since v1 (v1 cutoff 2026-08-24 14:19:18+02:00): part of cache_dir C:\Users\hisham\MNL\EUROMOD-STORAGE\outputs\p2a_singles2016\region_live_v1\fr_singles_pricing_p2a_qw referenced by step3_pricing.cache_dir inside both u6dladder_U6D_LADDER_PRICED/u6d_ladder_v1.json and u6dladder4x_U6D_LADDER_PRICED/u6d_ladder_v1.json. The sibling priced_qw_1x_*/priced_qw_2x_* chunks (16 files) in this same directory pre-date the v1 cutoff and are already in v1 (classified HOLD there); only the priced_qw_4x_* chunks (this file) are new. Not yet a PUBLISHED pin in m08_u6_pins_v2.py (_PROMOTED_V1 list unchanged, 18 entries, none of which reference this qw/4x geometry). Live U6-D pricing-cache evidence, no reference-corpus citation. Classified HOLD for consistency with v1's own treatment of the sibling 1x/2x chunks in this directory.",None pending clarification.,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_qw/priced_qw_4x_01000.parquet,outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_qw/priced_qw_4x_01000.parquet,UNTRACKED,parquet,259379,6ecb5163ca061aa340c63020f9960109de27df9221a96ba8c287f24b3a3ade31,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"NEW since v1 (v1 cutoff 2026-08-24 14:19:18+02:00): part of cache_dir C:\Users\hisham\MNL\EUROMOD-STORAGE\outputs\p2a_singles2016\region_live_v1\fr_singles_pricing_p2a_qw referenced by step3_pricing.cache_dir inside both u6dladder_U6D_LADDER_PRICED/u6d_ladder_v1.json and u6dladder4x_U6D_LADDER_PRICED/u6d_ladder_v1.json. The sibling priced_qw_1x_*/priced_qw_2x_* chunks (16 files) in this same directory pre-date the v1 cutoff and are already in v1 (classified HOLD there); only the priced_qw_4x_* chunks (this file) are new. Not yet a PUBLISHED pin in m08_u6_pins_v2.py (_PROMOTED_V1 list unchanged, 18 entries, none of which reference this qw/4x geometry). Live U6-D pricing-cache evidence, no reference-corpus citation. Classified HOLD for consistency with v1's own treatment of the sibling 1x/2x chunks in this directory.",None pending clarification.,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_qw/priced_qw_4x_01200.parquet,outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_qw/priced_qw_4x_01200.parquet,UNTRACKED,parquet,262366,91df16bab36ea063a767a8688618390aa9b9e06912356fa2591f1a8d1a719712,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"NEW since v1 (v1 cutoff 2026-08-24 14:19:18+02:00): part of cache_dir C:\Users\hisham\MNL\EUROMOD-STORAGE\outputs\p2a_singles2016\region_live_v1\fr_singles_pricing_p2a_qw referenced by step3_pricing.cache_dir inside both u6dladder_U6D_LADDER_PRICED/u6d_ladder_v1.json and u6dladder4x_U6D_LADDER_PRICED/u6d_ladder_v1.json. The sibling priced_qw_1x_*/priced_qw_2x_* chunks (16 files) in this same directory pre-date the v1 cutoff and are already in v1 (classified HOLD there); only the priced_qw_4x_* chunks (this file) are new. Not yet a PUBLISHED pin in m08_u6_pins_v2.py (_PROMOTED_V1 list unchanged, 18 entries, none of which reference this qw/4x geometry). Live U6-D pricing-cache evidence, no reference-corpus citation. Classified HOLD for consistency with v1's own treatment of the sibling 1x/2x chunks in this directory.",None pending clarification.,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_qw/priced_qw_4x_01400.parquet,outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_qw/priced_qw_4x_01400.parquet,UNTRACKED,parquet,205703,dbce521d4485404212da0e36354dd87ce43ded920b11f09783718d87b9f7388c,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"NEW since v1 (v1 cutoff 2026-08-24 14:19:18+02:00): part of cache_dir C:\Users\hisham\MNL\EUROMOD-STORAGE\outputs\p2a_singles2016\region_live_v1\fr_singles_pricing_p2a_qw referenced by step3_pricing.cache_dir inside both u6dladder_U6D_LADDER_PRICED/u6d_ladder_v1.json and u6dladder4x_U6D_LADDER_PRICED/u6d_ladder_v1.json. The sibling priced_qw_1x_*/priced_qw_2x_* chunks (16 files) in this same directory pre-date the v1 cutoff and are already in v1 (classified HOLD there); only the priced_qw_4x_* chunks (this file) are new. Not yet a PUBLISHED pin in m08_u6_pins_v2.py (_PROMOTED_V1 list unchanged, 18 entries, none of which reference this qw/4x geometry). Live U6-D pricing-cache evidence, no reference-corpus citation. Classified HOLD for consistency with v1's own treatment of the sibling 1x/2x chunks in this directory.",None pending clarification.,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_AB_00000.parquet,outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_AB_00000.parquet,UNTRACKED,parquet,612802,474502fa803deb1fed52017767f264a80fcfc4f52fc2cd2fd27fa5b8be16bca8,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"NEW since v1 (v1 cutoff 2026-08-24 14:19:18+02:00): entire cache directory C:\Users\hisham\MNL\EUROMOD-STORAGE\outputs\p2a_singles2016\region_live_v1\fr_singles_pricing_p2a_xc was created after the v1 cutoff (dir birth ~14:48 local, all 32 files written 14:48-15:56 local) to serve the u6dxc_dry / u6dxc4x / u6dxc4xb cross-check attempts. Not yet a PUBLISHED pin in m08_u6_pins_v2.py. Live U6-D cross-check pricing-cache evidence, no reference-corpus citation. Classified HOLD, same treatment v1 gave the analogous priced_qw_1x/2x chunk files.",None pending clarification.,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_AB_00200.parquet,outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_AB_00200.parquet,UNTRACKED,parquet,616986,d02d9268bfa3968c5e03dd1dd6dd25c44df1b529c23656442f798285ef3866ca,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"NEW since v1 (v1 cutoff 2026-08-24 14:19:18+02:00): entire cache directory C:\Users\hisham\MNL\EUROMOD-STORAGE\outputs\p2a_singles2016\region_live_v1\fr_singles_pricing_p2a_xc was created after the v1 cutoff (dir birth ~14:48 local, all 32 files written 14:48-15:56 local) to serve the u6dxc_dry / u6dxc4x / u6dxc4xb cross-check attempts. Not yet a PUBLISHED pin in m08_u6_pins_v2.py. Live U6-D cross-check pricing-cache evidence, no reference-corpus citation. Classified HOLD, same treatment v1 gave the analogous priced_qw_1x/2x chunk files.",None pending clarification.,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_AB_00400.parquet,outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_AB_00400.parquet,UNTRACKED,parquet,593422,897b34cb3ba96b60d8445ffa1af44deeb999a2c5e9d382374bf4dc6c3805a409,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"NEW since v1 (v1 cutoff 2026-08-24 14:19:18+02:00): entire cache directory C:\Users\hisham\MNL\EUROMOD-STORAGE\outputs\p2a_singles2016\region_live_v1\fr_singles_pricing_p2a_xc was created after the v1 cutoff (dir birth ~14:48 local, all 32 files written 14:48-15:56 local) to serve the u6dxc_dry / u6dxc4x / u6dxc4xb cross-check attempts. Not yet a PUBLISHED pin in m08_u6_pins_v2.py. Live U6-D cross-check pricing-cache evidence, no reference-corpus citation. Classified HOLD, same treatment v1 gave the analogous priced_qw_1x/2x chunk files.",None pending clarification.,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_AB_00600.parquet,outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_AB_00600.parquet,UNTRACKED,parquet,631490,e291d987b33748b6330bba7342cd5d90d4b48f1501f3d83a8756fab4015b7cd1,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"NEW since v1 (v1 cutoff 2026-08-24 14:19:18+02:00): entire cache directory C:\Users\hisham\MNL\EUROMOD-STORAGE\outputs\p2a_singles2016\region_live_v1\fr_singles_pricing_p2a_xc was created after the v1 cutoff (dir birth ~14:48 local, all 32 files written 14:48-15:56 local) to serve the u6dxc_dry / u6dxc4x / u6dxc4xb cross-check attempts. Not yet a PUBLISHED pin in m08_u6_pins_v2.py. Live U6-D cross-check pricing-cache evidence, no reference-corpus citation. Classified HOLD, same treatment v1 gave the analogous priced_qw_1x/2x chunk files.",None pending clarification.,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_AB_00800.parquet,outputs/p2a_singles2016/region_live_v1/fr_singles_pricing_p2a_xc/priced_xc_ghat_AB_00800.parquet,UNTRACKED,parquet,600874,27e269d4f3cb406d2574454909df4abe116e23daa7b31e53addbca17ac9d0cce,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"NEW since v1 (v1 cutoff 2026-08-24 14:19:18+02:00): entire cache directory C:\Users\hisham\MNL\EUROMOD-STORAGE\outputs\p2a_singles2016\region_live_v1\fr_singles_pricing_p2a_xc was created after the v1 cutoff (dir birth ~14:48 local, all 32 files written 14:48-15:56 local) to serve the u6dxc_dry / u6dxc4x / u6dxc4xb cross-check attempts. Not yet a PUBLISHED pin in m08_u6_pins_v2.py. Live U6-D cross-check pricing-cache evidence, no reference-corpus citation. Classified HOLD, same treatment v1 gave the analogous priced_qw_1x/2x chunk files.",None pending clarification.,N/A (HOLD)
